year,Crash Month,dayweek,co_char,roadclass,weather,lightcond,numfatal,intersectiontype,wk_zone,spdlim,hitrun_inv,dralc_inv,aid_inv,did_inv,id_inv,impnm_inv,nmalc_inv,ainm_inv,dinm_inv,speed_inv,unlic_inv,drowsy_inv,dr1517_inv,dr1820_inv,dr1520_inv,dr2124_inv,dr1524_inv,dr65_inv,dr70_inv,dr75_inv,wrongway,oppdir
2022,4,Monday,King,State route,2,2,1,1,0,98,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,4,Saturday,Whatcom,State route,10,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022,4,Saturday,Mason,County road,1,2,1,1,0,45,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Wednesday,Snohomish,Interstate,1,1,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,4,Thursday,Pierce,State route,1,3,1,1,0,40,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,2,Tuesday,Pierce,Interstate,1,1,1,1,0,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,Monday,Yakima,County road,1,1,1,2,0,50,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,3,Tuesday,Skagit,City street,1,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2022,4,Tuesday,Pierce,City street,1,1,1,1,0,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,4,Wednesday,Pierce,County road,1,1,1,2,0,45,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Tuesday,Mason,US highway,10,2,1,1,0,50,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Saturday,Kitsap,State route,10,3,1,1,0,50,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Wednesday,Cowlitz,State route,2,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,Friday,Island,County road,1,1,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Saturday,King,Interstate,1,1,1,1,1,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,Monday,Yakima,County road,1,5,1,2,0,50,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,3,Tuesday,King,State route,10,2,1,1,0,50,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Friday,Snohomish,State route,2,5,1,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,4,Sunday,Yakima,County road,1,1,1,1,0,35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Thursday,King,State route,2,3,1,1,0,50,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022,4,Monday,Mason,State route,10,1,1,3,0,98,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
2022,4,Wednesday,King,City street,1,6,1,1,0,35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Tuesday,Pierce,State route,2,9,1,1,0,55,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,4,Wednesday,Adams,Interstate,1,1,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022,4,Tuesday,Thurston,State route,1,2,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2022,4,Friday,Pacific,State route,3,1,1,1,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Sunday,Douglas,State route,1,2,1,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,Wednesday,Yakima,County road,1,2,1,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2022,4,Saturday,Yakima,State route,1,1,2,1,0,65,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
2022,4,Saturday,Spokane,State route,10,1,1,1,0,50,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2022,4,Monday,King,Interstate,2,1,1,1,0,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,4,Friday,King,Interstate,10,1,1,1,0,60,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,4,Friday,Pierce,County road,1,3,1,1,0,45,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,4,Monday,Douglas,County road,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Wednesday,King,State route,10,1,1,1,0,50,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,4,Saturday,Snohomish,County road,1,1,1,1,0,35,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,4,Sunday,Snohomish,State route,10,3,1,2,0,98,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022,3,Sunday,King,Interstate,1,2,1,1,0,60,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,4,Monday,King,City street,10,3,1,1,0,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Saturday,King,County road,1,1,1,1,0,45,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,4,Sunday,Asotin,County road,1,3,1,1,0,25,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Wednesday,King,County road,1,1,1,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,5,Sunday,Clark,County road,1,1,1,2,0,25,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Friday,Pierce,State route,10,3,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Friday,King,County road,10,1,1,1,0,45,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,4,Wednesday,King,Interstate,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Wednesday,Thurston,County road,1,3,1,1,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,Friday,Island,County road,1,2,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
2022,5,Sunday,King,Interstate,10,1,1,1,0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Sunday,King,State route,1,1,1,1,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022,5,Saturday,Spokane,City street,1,1,1,4,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,5,Saturday,Pierce,County road,2,3,1,2,0,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2022,5,Friday,Cowlitz,Interstate,2,2,1,1,0,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Sunday,Pierce,City street,1,3,1,2,0,35,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2022,5,Thursday,Pacific,City street,10,2,3,1,0,15,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Sunday,Grant,City street,1,3,1,1,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Sunday,Klickitat,State route,1,5,1,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,4,Saturday,Mason,County road,1,2,1,1,0,35,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Tuesday,Whatcom,County road,10,2,1,1,0,40,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,4,Thursday,Thurston,City street,1,2,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Sunday,Cowlitz,County road,1,2,2,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2022,4,Sunday,Clark,County road,1,1,1,1,0,15,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2022,5,Saturday,King,County road,2,3,1,1,0,45,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Friday,Clark,City street,10,1,1,2,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
2022,5,Tuesday,Grant,State route,1,1,1,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Sunday,Pierce,Other,2,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Wednesday,Kittitas,Interstate,10,1,1,1,0,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Saturday,Yakima,County road,1,2,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Monday,Snohomish,City street,1,1,1,3,0,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2022,5,Friday,Grant,County road,1,1,1,2,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2022,5,Wednesday,Snohomish,State route,1,1,1,1,0,45,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Monday,Snohomish,City street,2,3,1,1,0,98,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,5,Monday,Yakima,Other,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Thursday,Yakima,US highway,1,1,1,1,0,60,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Friday,Whatcom,City street,1,1,1,3,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Saturday,King,City street,1,3,1,1,0,35,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Saturday,Snohomish,County road,1,1,1,1,0,98,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Tuesday,Klickitat,US highway,1,1,1,1,0,60,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,5,Sunday,King,State route,1,5,1,1,0,60,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2022,5,Friday,Spokane,City street,10,3,1,3,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Monday,Clark,City street,1,2,1,1,0,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Wednesday,Pierce,City street,2,3,1,2,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Tuesday,Walla Walla,State route,1,1,2,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,5,Friday,Snohomish,State route,1,1,1,1,0,50,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Tuesday,King,Interstate,10,3,1,1,0,60,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Sunday,Pierce,County road,1,1,1,1,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022,5,Saturday,Kittitas,Interstate,10,4,1,1,0,70,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2022,5,Thursday,Klickitat,State route,1,1,1,1,0,50,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,5,Thursday,Cowlitz,Interstate,3,1,1,1,0,70,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
2022,5,Tuesday,Benton,City street,10,3,1,1,0,30,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Thursday,Yakima,Interstate,1,1,1,1,0,70,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Friday,Okanogan,US highway,2,1,2,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,5,Saturday,Clark,State route,10,3,1,1,0,50,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2022,5,Wednesday,Stevens,State route,10,2,1,1,0,55,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2022,5,Friday,Kittitas,Interstate,1,1,1,1,0,65,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Wednesday,Kitsap,County road,10,1,1,1,0,35,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Friday,Snohomish,County road,1,1,1,1,0,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,5,Monday,Snohomish,County road,1,1,2,1,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
2022,5,Thursday,Spokane,Interstate,1,1,1,1,0,70,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2022,5,Monday,King,Interstate,1,1,1,1,0,70,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,6,Friday,King,Interstate,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Monday,Pierce,State route,10,1,1,1,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Thursday,Clark,Interstate,1,2,1,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Tuesday,Thurston,City street,1,1,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,6,Sunday,Skagit,State route,10,1,1,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2022,5,Thursday,Skagit,State route,1,1,1,3,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
2022,5,Friday,Yakima,City street,1,3,1,1,0,35,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2022,5,Monday,Kittitas,US highway,1,1,1,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Tuesday,Pierce,State route,10,3,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,Friday,Pierce,City street,1,5,1,1,0,30,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,6,Thursday,Clark,City street,2,2,1,2,0,45,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2022,6,Saturday,Pierce,City street,10,3,1,1,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Saturday,Snohomish,County road,1,9,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Sunday,Clark,Interstate,2,2,1,1,0,98,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,6,Saturday,Yakima,City street,1,2,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,6,Saturday,Asotin,State route,1,1,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Thursday,Pierce,County road,2,1,1,1,0,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,5,Sunday,Snohomish,City street,1,1,1,1,0,40,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,5,Saturday,Pierce,County road,2,1,1,4,0,35,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,6,Tuesday,King,State route,10,4,1,2,0,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Tuesday,Franklin,City street,1,1,1,2,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2022,6,Wednesday,Spokane,State route,1,1,1,3,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2022,6,Tuesday,Pierce,County road,10,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2022,5,Thursday,King,County road,2,2,1,1,0,40,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,5,Friday,King,County road,10,3,1,3,0,40,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2022,6,Tuesday,King,State route,1,3,1,2,0,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2022,5,Thursday,Kittitas,State route,1,1,1,1,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
2022,6,Monday,Spokane,County road,8,9,1,1,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Sunday,Yakima,County road,1,1,1,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Friday,Franklin,Interstate,1,3,1,1,0,70,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Tuesday,Klickitat,State route,1,1,1,1,0,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,6,Tuesday,Cowlitz,City street,1,1,1,3,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Friday,Kitsap,State route,2,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2022,6,Thursday,Spokane,US highway,10,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,6,Saturday,Snohomish,City street,10,3,1,1,0,35,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Wednesday,Kitsap,State route,1,1,1,3,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,6,Wednesday,Thurston,City street,1,3,1,1,0,35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Wednesday,Thurston,US highway,1,4,1,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Monday,King,Interstate,5,2,1,1,0,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Saturday,Pierce,City street,1,1,1,2,0,30,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2022,6,Saturday,King,Interstate,1,2,1,1,0,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Saturday,Pierce,County road,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
2022,6,Friday,Garfield,US highway,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,6,Monday,Jefferson,State route,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
2022,6,Friday,Clark,County road,1,1,1,3,0,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2022,6,Friday,Okanogan,State route,10,1,1,3,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2022,6,Friday,Spokane,City street,10,1,1,1,0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Friday,Pierce,State route,1,3,1,1,0,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,6,Sunday,Clallam,County road,10,1,1,1,0,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Saturday,Lewis,State route,1,2,1,1,0,55,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2022,6,Monday,Douglas,State route,1,1,1,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,6,Wednesday,Clark,County road,1,1,1,1,0,50,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,6,Thursday,Pierce,State route,1,2,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,5,Tuesday,King,County road,2,1,1,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Thursday,Whatcom,Interstate,1,1,1,1,0,60,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2022,7,Sunday,Pierce,State route,10,1,1,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Sunday,Mason,County road,10,1,1,1,0,20,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,7,Tuesday,Spokane,City street,1,6,1,2,0,30,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Tuesday,Snohomish,County road,2,1,1,1,0,35,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2022,7,Wednesday,Walla Walla,State route,1,1,1,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,6,Sunday,Pend Oreille,State route,1,1,1,3,0,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2022,7,Friday,Snohomish,State route,1,1,1,1,0,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2022,7,Saturday,Spokane,City street,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,7,Wednesday,Pierce,City street,1,2,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Friday,Grays Harbor,Other,1,1,1,1,0,25,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Saturday,King,State route,5,2,1,1,0,60,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2022,7,Thursday,Spokane,State route,1,1,1,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,5,Saturday,Kittitas,County road,1,2,1,1,0,50,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,7,Monday,Benton,State route,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Sunday,Kitsap,County road,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022,7,Monday,Douglas,State route,1,2,1,1,0,50,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,7,Sunday,King,City street,1,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,7,Monday,Whitman,State route,1,5,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Monday,King,County road,1,1,1,1,0,35,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,6,Monday,King,State route,1,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,7,Wednesday,Island,State route,1,1,1,1,0,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Friday,Spokane,City street,1,3,1,2,0,98,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Thursday,Kitsap,City street,1,3,1,1,0,25,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Monday,Yakima,County road,1,1,1,1,0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,Thursday,Yakima,County road,1,1,2,2,0,50,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,6,Sunday,Pacific,State route,1,2,1,1,0,55,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tuesday,Clark,County road,1,2,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,7,Saturday,Thurston,US highway,10,1,1,2,0,35,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022,7,Sunday,Mason,City street,1,3,1,1,0,30,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022,6,Friday,Grays Harbor,State route,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022,7,Tuesday,Pierce,State route,1,1,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
